final_PTS,TS%,FTr,USG%,PER,avg_PTS,FGA,MP,ORtg,eFG%_2,Pace,Opponent_FG%,Range_0-3_Made,Range_3-10_Made,Range_10-16_Made,Range_16-3P_Made,3P_Made
13,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.453,0.676,0.438,0.469,0.407,0.352
17,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.474,0.701,0.464,0.472,0.394,0.358
10,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.473,0.682,0.45,0.425,0.431,0.37
0,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.463,0.66,0.426,0.425,0.38,0.371
17,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.66,0.442,0.432,0.42,0.365
11,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.712,0.435,0.484,0.391,0.356
3,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.496,0.688,0.482,0.495,0.411,0.365
14,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.463,0.682,0.478,0.464,0.401,0.348
12,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.474,0.701,0.464,0.472,0.394,0.358
23,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.462,0.686,0.416,0.415,0.391,0.355
18,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.71,0.398,0.434,0.424,0.372
5,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.712,0.435,0.484,0.391,0.356
0,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.473,0.682,0.45,0.425,0.431,0.37
13,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.468,0.712,0.406,0.411,0.404,0.354
13,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.468,0.712,0.406,0.411,0.404,0.354
5,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.66,0.442,0.432,0.42,0.365
4,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.495,0.694,0.46,0.452,0.43,0.384
8,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.495,0.694,0.46,0.452,0.43,0.384
9,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.463,0.66,0.426,0.425,0.38,0.371
14,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.463,0.66,0.426,0.425,0.38,0.371
8,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.474,0.701,0.464,0.472,0.394,0.358
0,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.487,0.712,0.478,0.466,0.392,0.395
12,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.474,0.667,0.418,0.456,0.425,0.378
20,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.473,0.682,0.45,0.425,0.431,0.37
