final_PTS,TS%,FTr,USG%,PER,avg_PTS,FGA,MP,ORtg,eFG%_2,Pace,Opponent_FG%,Range_0-3_Made,Range_3-10_Made,Range_10-16_Made,Range_16-3P_Made,3P_Made
15,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.462,0.686,0.416,0.415,0.391,0.355
15,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.45,0.673,0.404,0.447,0.371,0.354
4,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.464,0.714,0.454,0.422,0.397,0.349
12,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.463,0.682,0.478,0.464,0.401,0.348
14,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.463,0.682,0.478,0.464,0.401,0.348
5,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.462,0.686,0.416,0.415,0.391,0.355
12,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.667,0.418,0.456,0.425,0.378
18,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.667,0.418,0.456,0.425,0.378
9,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.475,0.736,0.421,0.46,0.381,0.368
3,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.724,0.444,0.433,0.431,0.376
10,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.707,0.449,0.436,0.407,0.363
14,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.724,0.444,0.433,0.431,0.376
18,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.495,0.694,0.46,0.452,0.43,0.384
16,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.496,0.753,0.452,0.464,0.454,0.362
18,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.712,0.406,0.411,0.404,0.354
14,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.47,0.66,0.442,0.432,0.42,0.365
27,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.464,0.686,0.421,0.428,0.381,0.364
29,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.491,0.732,0.489,0.458,0.406,0.351
6,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.707,0.449,0.436,0.407,0.363
29,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.49,0.716,0.477,0.453,0.481,0.37
10,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.466,0.716,0.507,0.42,0.404,0.359
14,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.464,0.686,0.421,0.428,0.381,0.364
11,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.473,0.682,0.45,0.425,0.431,0.37
3,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.707,0.449,0.436,0.407,0.363
16,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.496,0.688,0.482,0.495,0.411,0.365
3,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.491,0.732,0.489,0.458,0.406,0.351
18,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.466,0.716,0.507,0.42,0.404,0.359
23,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.45,0.673,0.404,0.447,0.371,0.354
19,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.462,0.686,0.416,0.415,0.391,0.355
21,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.464,0.714,0.454,0.422,0.397,0.349
17,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.464,0.714,0.454,0.422,0.397,0.349
18,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.47,0.712,0.435,0.484,0.391,0.356
3,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.463,0.66,0.426,0.425,0.38,0.371
17,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.49,0.716,0.477,0.453,0.481,0.37
25,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.496,0.753,0.452,0.464,0.454,0.362
13,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.487,0.685,0.467,0.441,0.423,0.373
7,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.466,0.716,0.507,0.42,0.404,0.359
9,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.48,0.699,0.485,0.43,0.368,0.387
17,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.467,0.705,0.493,0.463,0.407,0.353
16,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.48,0.699,0.485,0.43,0.368,0.387
19,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.463,0.682,0.478,0.464,0.401,0.348
2,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.473,0.682,0.45,0.425,0.431,0.37
15,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.667,0.418,0.456,0.425,0.378
13,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.463,0.66,0.426,0.425,0.38,0.371
9,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.474,0.701,0.464,0.472,0.394,0.358
9,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.712,0.406,0.411,0.404,0.354
10,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.45,0.673,0.404,0.447,0.371,0.354
13,0.603,0.048,14.6,10.3,11.3,9.1,29.6,115.5,0.567,99.5,0.468,0.707,0.449,0.436,0.407,0.363
