final_PTS,TS%,FTr,USG%,PER,avg_PTS,FGA,MP,ORtg,eFG%_2,Pace,Opponent_FG%,Range_0-3_Made,Range_3-10_Made,Range_10-16_Made,Range_16-3P_Made,3P_Made
12,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.455,0.652,0.437,0.432,0.389,0.361
27,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.487,0.712,0.478,0.466,0.392,0.395
15,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.455,0.652,0.437,0.432,0.389,0.361
27,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.487,0.685,0.467,0.441,0.423,0.373
21,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.487,0.685,0.467,0.441,0.423,0.373
21,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.474,0.724,0.444,0.433,0.431,0.376
26,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.487,0.685,0.467,0.441,0.423,0.373
24,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.464,0.686,0.421,0.428,0.381,0.364
22,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.47,0.712,0.435,0.484,0.391,0.356
25,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.463,0.682,0.478,0.464,0.401,0.348
25,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.47,0.66,0.442,0.432,0.42,0.365
11,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.464,0.686,0.421,0.428,0.381,0.364
13,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.474,0.667,0.418,0.456,0.425,0.378
29,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.463,0.66,0.426,0.425,0.38,0.371
30,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.474,0.701,0.464,0.472,0.394,0.358
12,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.468,0.712,0.406,0.411,0.404,0.354
25,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.467,0.705,0.493,0.463,0.407,0.353
23,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.496,0.688,0.482,0.495,0.411,0.365
19,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.473,0.682,0.45,0.425,0.431,0.37
21,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.466,0.716,0.507,0.42,0.404,0.359
8,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.496,0.753,0.452,0.464,0.454,0.362
22,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.495,0.694,0.46,0.452,0.43,0.384
14,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.466,0.716,0.507,0.42,0.404,0.359
25,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.464,0.686,0.421,0.428,0.381,0.364
23,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.474,0.724,0.444,0.433,0.431,0.376
8,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.491,0.732,0.489,0.458,0.406,0.351
22,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.47,0.71,0.398,0.434,0.424,0.372
22,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.487,0.685,0.467,0.441,0.423,0.373
30,0.625,0.307,27.4,18.8,21.8,15.3,32.7,115.6,0.515,97.1,0.464,0.714,0.454,0.422,0.397,0.349
